sample_index	font	target_char	style_chars	value_cosine_offdiag_mean	value_cosine_offdiag_median	value_cosine_offdiag_std	value_cosine_offdiag_min	value_cosine_offdiag_max	value_cosine_offdiag_q1	value_cosine_offdiag_q3	context_cosine_offdiag_mean	context_cosine_offdiag_median	context_cosine_offdiag_std	context_cosine_offdiag_min	context_cosine_offdiag_max	context_cosine_offdiag_q1	context_cosine_offdiag_q3	raw_style_token_cosine_offdiag_mean	raw_style_token_cosine_offdiag_median	raw_style_token_cosine_offdiag_std	raw_style_token_cosine_offdiag_min	raw_style_token_cosine_offdiag_max	raw_style_token_cosine_offdiag_q1	raw_style_token_cosine_offdiag_q3
100009	方正启功行楷 简	罕	徊,丑,哩,终,迅,仁	0.8697535395622253	0.8750894069671631	0.041257865726947784	0.8009046912193298	0.9577735662460327	0.8272730708122253	0.9011366367340088	0.8216020464897156	0.8280233144760132	0.04503896087408066	0.7269070148468018	0.905340313911438	0.7867030501365662	0.8456966280937195	0.9485607147216797	0.9473459124565125	0.015573885291814804	0.9246726036071777	0.9873095750808716	0.936001718044281	0.958275318145752
84469	方正准雅宋简	去	榆,睡,廉,吓,位,热	0.9147637486457825	0.9145774245262146	0.026481017470359802	0.8582652807235718	0.9652880430221558	0.9000876545906067	0.9347420930862427	0.8932569026947021	0.9122315049171448	0.03138882666826248	0.8293223977088928	0.9314695596694946	0.8684226274490356	0.9165388345718384	0.9452540278434753	0.9486430883407593	0.023936159908771515	0.892960786819458	0.9793230295181274	0.9282426834106445	0.9641738533973694
270636	方正董其昌行书 简	定	抬,要,刃,济,立,灵	0.9095604419708252	0.9360771775245667	0.05028489977121353	0.7852640748023987	0.9690055847167969	0.8791812658309937	0.9471068978309631	0.8464243412017822	0.8512107729911804	0.05959487706422806	0.7279824614524841	0.943469762802124	0.8139823079109192	0.881123423576355	0.9668594598770142	0.9737480878829956	0.018114231526851654	0.9180266857147217	0.988339900970459	0.9608590602874756	0.9786186814308167
291576	方正雅士黑 简 Bold	阶	叮,骨,侧,惋,爪,镰	0.8652592301368713	0.8669021129608154	0.05861440673470497	0.7193667888641357	0.9596438407897949	0.8474084138870239	0.9036327600479126	0.8188545107841492	0.8072762489318848	0.05688019469380379	0.7167632579803467	0.9101371765136719	0.7800001502037048	0.871624767780304	0.9304927587509155	0.9408820271492004	0.03241478651762009	0.8518415093421936	0.9745031595230103	0.911993682384491	0.94837486743927
169102	方正报宋简体	侧	险,迅,但,谊,壶,鱼	0.9388374090194702	0.9506959915161133	0.031106609851121902	0.8502962589263916	0.9740638732910156	0.9248960614204407	0.9585269093513489	0.9268639087677002	0.9346632957458496	0.023538891226053238	0.8684132099151611	0.9597048759460449	0.9091394543647766	0.9438208937644958	0.9624860286712646	0.9701976776123047	0.020675349980592728	0.9057624936103821	0.9870125651359558	0.9485524892807007	0.9758785963058472
122075	方正字汇-爆米花体 简	伍	商,逃,窑,尺,溯,震	0.8417976498603821	0.8589183688163757	0.094583660364151	0.6358645558357239	0.9565417766571045	0.808640718460083	0.9184001088142395	0.8243621587753296	0.8540279865264893	0.07718658447265625	0.6461489200592041	0.9140289425849915	0.7643606066703796	0.8897368311882019	0.9236181974411011	0.9463998079299927	0.061627864837646484	0.7936248779296875	0.9893752932548523	0.9082937240600586	0.9710662364959717
225550	方正白舟魂心体 简	匠	壶,赵,炮,盐,誉,儿	0.8983339667320251	0.926601231098175	0.060122277587652206	0.7723058462142944	0.9619797468185425	0.8371869325637817	0.9535423517227173	0.827561616897583	0.8403152823448181	0.08469104021787643	0.6439427733421326	0.9181195497512817	0.7659341096878052	0.8989256620407104	0.9557068943977356	0.9686654210090637	0.02660941891372204	0.9100092053413391	0.9849456548690796	0.9255512356758118	0.9787862300872803
123218	方正字汇-童趣体 简	茴	镰,煮,黔,澳,遂,测	0.887507975101471	0.8965784311294556	0.04687666520476341	0.7812937498092651	0.9392759799957275	0.8492153286933899	0.9287729263305664	0.8266564607620239	0.8282800912857056	0.02755712904036045	0.7676467895507812	0.88154137134552	0.8155789971351624	0.8366861343383789	0.920012354850769	0.9322718977928162	0.04516555368900299	0.8219731450080872	0.9707387089729309	0.9164871573448181	0.9560902714729309
86518	方正创黑 简	迅	蔗,茸,闷,气,涉,揣	0.9067129492759705	0.9273184537887573	0.049045130610466	0.8211939334869385	0.9691647887229919	0.8638651967048645	0.944828987121582	0.8566505312919617	0.8572391271591187	0.04349159821867943	0.7729324102401733	0.9309897422790527	0.8225903511047363	0.8905784487724304	0.9413461089134216	0.9503247141838074	0.028756367042660713	0.8820481896400452	0.9825413823127747	0.9230032563209534	0.9629100561141968
151271	方正小标宋简体	上	溜,吕,单,歹,静,说	0.8743967413902283	0.9010409712791443	0.07099451869726181	0.7123148441314697	0.9677518606185913	0.817973792552948	0.9147836565971375	0.9242671728134155	0.9421625733375549	0.03444745019078255	0.8673250079154968	0.9598832726478577	0.8801336288452148	0.9503040313720703	0.9179779291152954	0.923786997795105	0.045823901891708374	0.7964617609977722	0.9818155765533447	0.9041165709495544	0.9407567977905273
134135	方正字汇-龙龙秀楷体 简	盈	偶,漱,坠,鲤,留,扑	0.9187391400337219	0.9161713719367981	0.027243027463555336	0.8587026596069336	0.9573557376861572	0.9105902314186096	0.938531756401062	0.8928954005241394	0.8979932069778442	0.03041321597993374	0.8270037770271301	0.9349636435508728	0.8765190243721008	0.9120317697525024	0.9592147469520569	0.9606975317001343	0.018563952296972275	0.9080763459205627	0.9836138486862183	0.9499950408935547	0.9726109504699707
11955	SIMLI	顶	示,贤,响,罩,由,刺	0.9367406368255615	0.9382681250572205	0.019370485097169876	0.8985719680786133	0.9647383093833923	0.925049901008606	0.9539684057235718	0.8815475106239319	0.8759914636611938	0.025086261332035065	0.8446956276893616	0.9415937066078186	0.863416314125061	0.9027541279792786	0.9589322209358215	0.9623786211013794	0.016853053122758865	0.9192103147506714	0.9813189506530762	0.9473752975463867	0.9731481671333313
212357	方正清刻本悦宋简体	打	蛆,缠,瘤,邓,溜,圆	0.9175325036048889	0.9242799878120422	0.0376722514629364	0.833354651927948	0.967523455619812	0.891984224319458	0.950800359249115	0.892354428768158	0.8893502950668335	0.03292868286371231	0.8310129046440125	0.9440568685531616	0.8652945756912231	0.915971040725708	0.9520469903945923	0.9569281339645386	0.02480298839509487	0.8817901611328125	0.9887022376060486	0.9397348165512085	0.9681788682937622
