sample_index	font	target_char	style_chars	value_cosine_offdiag_mean	value_cosine_offdiag_median	value_cosine_offdiag_std	value_cosine_offdiag_min	value_cosine_offdiag_max	value_cosine_offdiag_q1	value_cosine_offdiag_q3	context_cosine_offdiag_mean	context_cosine_offdiag_median	context_cosine_offdiag_std	context_cosine_offdiag_min	context_cosine_offdiag_max	context_cosine_offdiag_q1	context_cosine_offdiag_q3	raw_style_token_cosine_offdiag_mean	raw_style_token_cosine_offdiag_median	raw_style_token_cosine_offdiag_std	raw_style_token_cosine_offdiag_min	raw_style_token_cosine_offdiag_max	raw_style_token_cosine_offdiag_q1	raw_style_token_cosine_offdiag_q3
14617	方正超值体 简	煮	画,溜,赵,惦,伯,诀	0.948448896408081	0.954134464263916	0.021655471995472908	0.8921167254447937	0.9794439077377319	0.9366776943206787	0.9634117484092712	0.8709359765052795	0.8639644384384155	0.034294210374355316	0.8106842637062073	0.9420037269592285	0.8473204374313354	0.8910313844680786	0.9636398553848267	0.9658468961715698	0.015251819975674152	0.928493082523346	0.9872863292694092	0.9570074081420898	0.9734663367271423
8935	方正大黑简体	缸	画,溜,赵,惦,伯,诀	0.9294304251670837	0.9391413927078247	0.03688810393214226	0.8534667491912842	0.9762049913406372	0.9170722961425781	0.956003725528717	0.9121476411819458	0.9098379611968994	0.025684736669063568	0.8807486295700073	0.954578697681427	0.8896516561508179	0.9360147714614868	0.9602827429771423	0.9689908027648926	0.02224644273519516	0.9091575741767883	0.9873998761177063	0.9493011832237244	0.9747408628463745
1424	STSONG	省	画,溜,赵,惦,伯,诀	0.9419715404510498	0.9426048994064331	0.023678798228502274	0.8858374357223511	0.9689787030220032	0.9349313974380493	0.9587715864181519	0.9294784665107727	0.9238536357879639	0.021276867017149925	0.8907798528671265	0.9671794176101685	0.9159508943557739	0.9476630687713623	0.9643371105194092	0.9662920832633972	0.01649276167154312	0.9224358797073364	0.982886552810669	0.9624929428100586	0.9784693717956543
9674	方正姚体	铡	画,溜,赵,惦,伯,诀	0.9298024773597717	0.9330407381057739	0.030563440173864365	0.8481522798538208	0.9748884439468384	0.9144741296768188	0.9482276439666748	0.8099178075790405	0.8173918724060059	0.03404725715517998	0.7513094544410706	0.8615778088569641	0.7817014455795288	0.8428646326065063	0.9720842242240906	0.9764472246170044	0.015180137939751148	0.9347371459007263	0.9931451678276062	0.967796266078949	0.9786955118179321
6912	方正俊黑简体	舆	画,溜,赵,惦,伯,诀	0.9485509395599365	0.948387861251831	0.015471204183995724	0.9171683192253113	0.9745391011238098	0.9411237239837646	0.9573519825935364	0.9356665015220642	0.9386604428291321	0.017760327085852623	0.9091499447822571	0.965717613697052	0.9164073467254639	0.9504667520523071	0.9732301235198975	0.9712868928909302	0.01035438384860754	0.9517000317573547	0.9896330237388611	0.9690821170806885	0.9804863929748535
520	STFANGSO	芯	画,溜,赵,惦,伯,诀	0.9495823979377747	0.9511925578117371	0.013959209434688091	0.9184281229972839	0.9790926575660706	0.9419775009155273	0.9578557014465332	0.926443874835968	0.9250895977020264	0.021169977262616158	0.8877811431884766	0.9608228206634521	0.9155356287956238	0.9440549612045288	0.9725131988525391	0.972948431968689	0.008991707116365433	0.9500699043273926	0.9901887774467468	0.9688724279403687	0.9776039719581604
488	STFANGSO	但	画,溜,赵,惦,伯,诀	0.9495823979377747	0.9511925578117371	0.013959209434688091	0.9184281229972839	0.9790926575660706	0.9419775009155273	0.9578557014465332	0.9314928650856018	0.9320310354232788	0.017792830243706703	0.8989078402519226	0.9633545875549316	0.9187940955162048	0.9453545808792114	0.9725131988525391	0.972948431968689	0.008991707116365433	0.9500699043273926	0.9901887774467468	0.9688724279403687	0.9776039719581604
1535	STSONG	公	画,溜,赵,惦,伯,诀	0.9419715404510498	0.9426048994064331	0.023678798228502274	0.8858374357223511	0.9689787030220032	0.9349313974380493	0.9587715864181519	0.9296281933784485	0.9302701354026794	0.01938667707145214	0.8910150527954102	0.9662469625473022	0.9191509485244751	0.9438736438751221	0.9643371105194092	0.9662920832633972	0.01649276167154312	0.9224358797073364	0.982886552810669	0.9624929428100586	0.9784693717956543
3582	方正FW童趣POP体 简	即	画,溜,赵,惦,伯,诀	0.8916042447090149	0.8903024196624756	0.020246779546141624	0.8424891829490662	0.9212507009506226	0.8796327114105225	0.9035385251045227	0.7695521116256714	0.7640166282653809	0.045525819063186646	0.7034511566162109	0.8807331919670105	0.7405512928962708	0.7867871522903442	0.9455708861351013	0.9471389651298523	0.010591952130198479	0.927082896232605	0.9642809629440308	0.9352353811264038	0.9505244493484497
3811	方正FW童趣POP体 简	车	画,溜,赵,惦,伯,诀	0.8916042447090149	0.8903024196624756	0.020246779546141624	0.8424891829490662	0.9212507009506226	0.8796327114105225	0.9035385251045227	0.7572683691978455	0.7647011280059814	0.041668202728033066	0.6912155151367188	0.8213770389556885	0.7260302305221558	0.7872025966644287	0.9455708861351013	0.9471389651298523	0.010591952130198479	0.927082896232605	0.9642809629440308	0.9352353811264038	0.9505244493484497
